"subjectID","age","gender","glasses","lenses","psychopyVers","codeVersion","expID","expCond","noArms","idArm1","idArm2","idArm3","idArm4","idArm5","idArm6","imgArm1","imgArm2","imgArm3","imgArm4","imgArm5","imgArm6","posArm1","posArm2","posArm3","posArm4","posArm5","posArm6","valExpArm1","valExpArm2","valExpArm3","valExpArm4","valExpArm5","valExpArm6","valSdArm1","valSdArm2","valSdArm3","valSdArm4","valSdArm5","valSdArm6","inoSdArm1","inoSdArm2","inoSdArm3","inoSdArm4","inoSdArm5","inoSdArm6","decayArm1","decayArm2","decayArm3","decayArm4","decayArm5","decayArm6","exchangeRate","scalingFactor","units","seed","game","gameType","trial","calibration","ITI","timeFixStim","timeFixChoice","choiceMade","chosenArm","chosenArmId","chosenArmPos","choiceRT","IFI","reward","rewardScaled","rewardExp","rewardMaxExp","regret","regretExp","correct","correctArm","correctArmId","chosenRankExp","rewardTotal","rewardTotalScaled","feedbackRT","timeTrial","instTime","timeTotal"
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",1,0,5.37582507901,1.2985681343,1.08834764137,1,6,"a1","[4.5, -7.79422863406]",0.774,2.022064928,10.6264910983,35.6,6,6,-4.62649109833,0,1,6,"a1",1,10.6264910983,35.6,3.486,14.762,105.140915849,1040.02907308
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",2,0,5.06736380032,1.03177644474,1.39656299893,1,6,"a1","[4.5, -7.79422863406]",0.823,2.09658848502,5.93825856546,19.9,6,6,0.0617414345366,0,1,6,"a1",1,16.5647496638,55.5,3.491,15.113,105.140915849,1062.89053946
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",3,0,5.13596492616,1.05787395292,2.19681860086,1,1,"a4","[9.0, 0.0]",0.877,2.21713429181,5.40449005851,18.1,4.24558582894,6,0.595509941489,1.75441417106,0,6,"a1",4,21.9692397223,73.6,3.48,16.015,105.140915849,1086.72051582
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",4,0,5.21017865837,1.05779544621,1.03753047468,1,2,"a2","[4.5, 7.79422863406]",0.663,2.05431041724,6.68734927937,22.4,5.36125122309,6,-0.687349279366,0.638748776907,0,6,"a1",2,28.6565890017,96,3.5,14.729,105.140915849,1109.33113278
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",5,0,5.04439445243,1.0512859314,1.25383836663,1,5,"a5","[-4.5, -7.79422863406]",0.901,2.21660015694,4.16582177473,14,3.78082782739,6,1.83417822527,2.21917217261,0,6,"a1",5,32.8224107764,110,3.496,15.116,105.140915849,1132.13243371
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",6,0,5.00428060739,1.10274452067,1.08549892864,1,5,"a5","[-4.5, -7.79422863406]",0.781,2.2679005093,5.25877304793,17.6,3.78082782739,6,0.74122695207,2.21917217261,0,6,"a1",5,38.0811838243,127.6,3.513,15.025,105.140915849,1154.88290212
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",7,0,5.20210363354,1.01783410792,1.05257844769,1,1,"a4","[9.0, 0.0]",0.866,2.49267408744,5.09935865589,17.1,4.24558582894,6,0.900641344107,1.75441417106,0,6,"a1",4,43.1805424802,144.7,3.484,15.216,105.140915849,1177.91847675
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",8,0,5.13127000986,1.00710428849,1.05673958783,1,3,"a6","[-4.5, 7.79422863406]",0.568,2.2362553702,3.39496036102,11.4,3.3909560536,6,2.60503963898,2.6090439464,0,6,"a1",6,46.5755028412,156.1,3.481,14.992,105.140915849,1200.67706549
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",9,0,5.17418351033,1.03648883854,1.36285631309,1,4,"a3","[-9.0, 1.10218211923e-15]",0.663,2.31956396861,3.51376791394,11.8,4.77473609115,6,2.48623208606,1.22526390885,0,6,"a1",3,50.0892707552,167.9,3.495,15.339,105.140915849,1223.83174334
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",10,0,5.48484303863,1.06147445275,1.0049809095,1,5,"a5","[-4.5, -7.79422863406]",0.723,2.44194006906,2.29117348619,7.7,3.78082782739,6,3.70882651381,2.21917217261,0,6,"a1",5,52.3804442414,175.6,3.497,15.133,105.140915849,1247.18576053
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",11,0,5.33952597582,1.06088679019,1.01894145078,1,3,"a6","[-4.5, 7.79422863406]",0.567,2.18605480965,4.06181592522,13.6,3.3909560536,6,1.93818407478,2.6090439464,0,6,"a1",6,56.4422601666,189.2,3.493,14.885,105.140915849,1270.09649812
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",12,0,5.11748171875,1.04607490621,1.043169589,1,3,"a6","[-4.5, 7.79422863406]",1.102,2.03918823907,3.60615569986,12.1,3.3909560536,6,2.39384430014,2.6090439464,0,6,"a1",6,60.0484158665,201.3,3.499,14.739,105.140915849,1292.61966798
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",13,0,5.25934806238,1.06127192819,1.03140837342,1,3,"a6","[-4.5, 7.79422863406]",0.627,2.26876818875,3.18607588413,10.7,3.3909560536,6,2.81392411587,2.6090439464,0,6,"a1",6,63.2344917506,212,3.494,14.869,105.140915849,1315.4591044
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",14,0,5.07306961683,1.03301804545,2.25820459133,1,2,"a2","[4.5, 7.79422863406]",0.6,2.32796585848,7.65111887972,25.6,5.36125122309,6,-1.65111887972,0.638748776907,0,6,"a1",2,70.8856106303,237.6,3.48,16.215,105.140915849,1339.43233845
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",15,0,5.19462963331,1.20580107708,1.12807573508,1,5,"a5","[-4.5, -7.79422863406]",1.132,2.06323497942,2.84463775569,9.5,3.78082782739,6,3.15536224431,2.21917217261,0,6,"a1",5,73.730248386,247.1,3.486,14.793,105.140915849,1362.24367459
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",16,0,5.48746478311,1.08471642153,1.03318785888,1,2,"a2","[4.5, 7.79422863406]",0.983,2.25855174333,3.4670024932,11.6,5.36125122309,6,2.5329975068,0.638748776907,0,6,"a1",2,77.1972508792,258.7,3.483,14.944,105.140915849,1385.36993386
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",17,0,5.19312308145,1.02459450288,1.12986802055,1,6,"a1","[4.5, -7.79422863406]",1.063,2.03102788233,3.82837771669,12.8,6,6,2.17162228331,0,1,6,"a1",1,81.0256285959,271.5,3.475,14.816,105.140915849,1408.03681083
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",18,0,5.06800789555,1.05469073333,1.28533975344,1,5,"a5","[-4.5, -7.79422863406]",1.4,2.33422356852,2.51004636697,8.4,3.78082782739,6,3.48995363303,2.21917217261,0,6,"a1",5,83.5356749629,279.9,3.496,15.256,105.140915849,1431.03773584
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",19,0,5.37008225441,2.10213922255,1.4501603272,1,2,"a2","[4.5, 7.79422863406]",0.754,2.49021957335,7.87683503101,26.4,5.36125122309,6,-1.87683503101,0.638748776907,0,6,"a1",2,91.4125099939,306.3,3.504,15.627,105.140915849,1455.77693968
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",20,0,5.33441717718,1.05463128441,1.06599854421,1,4,"a3","[-9.0, 1.10218211923e-15]",0.871,2.15190288957,4.86014174565,16.3,4.77473609115,6,1.13985825435,1.22526390885,0,6,"a1",3,96.2726517395,322.6,3.489,14.844,105.140915849,1478.63942095
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",21,0,5.26079538586,1.05790040627,1.16530498293,1,2,"a2","[4.5, 7.79422863406]",0.951,2.43569733395,5.00637795593,16.8,5.36125122309,6,0.993622044069,0.638748776907,0,6,"a1",2,101.279029695,339.4,3.499,15.277,105.140915849,1501.86424739
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",22,0,5.2573595701,1.04577538604,1.42018128793,1,6,"a1","[4.5, -7.79422863406]",0.933,2.06868574896,3.91756114626,13.1,6,6,2.08243885374,0,1,6,"a1",1,105.196590842,352.5,3.487,15.15,105.140915849,1524.96477694
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",23,0,5.18450027415,1.03869982646,1.52083115852,0,NA,NA,NA,NA,2.4467167801,-6,-20.1,NA,6,NA,NA,NA,5,NA,NA,99.1965908417,332.4,NA,14.577,105.140915849,1547.37442297
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",23,0,5.17004042526,1.0307769064,1.16454352472,1,3,"a6","[-4.5, 7.79422863406]",0.536,2.13587569419,3.39011892835,11.4,3.3909560536,6,2.60988107165,2.6090439464,0,6,"a1",6,102.58670977,343.8,3.478,14.949,105.140915849,1570.13976499
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",24,0,5.25315074341,1.06116440813,1.63451598764,1,2,"a2","[4.5, 7.79422863406]",0.691,2.10163602563,4.68547236567,15.7,5.36125122309,6,1.31452763433,0.638748776907,0,6,"a1",2,107.272182136,359.5,3.483,15.346,105.140915849,1593.446617
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",25,0,5.46913124435,1.04545965253,1.06152366167,1,4,"a3","[-9.0, 1.10218211923e-15]",0.599,2.04018090649,6.04020019984,20.2,4.77473609115,6,-0.0402001998421,1.22526390885,0,6,"a1",3,113.312382336,379.7,3.508,14.788,105.140915849,1616.3693937
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",26,0,5.09854743445,1.0317920892,1.06086574129,1,5,"a5","[-4.5, -7.79422863406]",0.629,2.09974967226,6.03675265369,20.2,3.78082782739,6,-0.0367526536887,2.21917217261,0,6,"a1",5,119.349134989,399.9,3.511,14.822,105.140915849,1638.96454313
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",27,0,5.09708164732,1.11186836586,1.05842065546,1,1,"a4","[9.0, 0.0]",0.564,2.28231224504,4.16764440949,14,4.24558582894,6,1.83235559051,1.75441417106,0,6,"a1",4,123.516779399,413.9,3.508,15.011,105.140915849,1661.77859571
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",28,0,5.0425500147,1.03130284447,1.06690620695,1,1,"a4","[9.0, 0.0]",0.858,2.15851410137,3.40756435912,11.4,4.24558582894,6,2.59243564088,1.75441417106,0,6,"a1",4,126.924343758,425.3,3.498,14.875,105.140915849,1684.33730579
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",29,0,5.46468716074,1.03800492829,1.03087247979,1,3,"a6","[-4.5, 7.79422863406]",0.747,2.4045097155,4.29508025247,14.4,3.3909560536,6,1.70491974753,2.6090439464,0,6,"a1",6,131.21942401,439.7,3.496,15.066,105.140915849,1707.54345162
1274711,22,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a4","a2","a6","a3","a5","a1","yer.png","tverdo.png","vedi.png","Iota.png","kako.png","mislete.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",4.24558582894,5.36125122309,3.3909560536,4.77473609115,3.78082782739,6,1.2449899598,1.53297097168,0.866025403784,1.39642400438,1.07238052948,1.65831239518,0,0,0,0,0,0,1,1,1,1,1,1,10,3.35201565783,"kuna",123,1,"decVar",30,0,5.2670917069,1.05739125043,1.05753830829,1,2,"a2","[4.5, 7.79422863406]",0.532,2.3930400271,2.89118434564,9.7,5.36125122309,6,3.10881565436,0.638748776907,0,6,"a1",2,134.110608356,449.4,3.483,15.113,105.140915849,1730.63204132
