name,date,tap_index,timestamp_abs
p01,2025_04_21_23_02_35_943999,161,85.95286499999929
p01,2025_04_21_23_02_35_943999,162,86.41871759999776
p01,2025_04_21_23_02_35_943999,163,86.8519968999899
p01,2025_04_21_23_02_35_943999,164,87.30316410004161
p01,2025_04_21_23_02_35_943999,165,87.73629200004507
p01,2025_04_21_23_02_35_943999,166,88.18612680002116
p01,2025_04_21_23_02_35_943999,167,88.60403899999801
p01,2025_04_21_23_02_35_943999,168,89.03530250000767
p01,2025_04_21_23_02_35_943999,169,89.47028499998851
p01,2025_04_21_23_02_35_943999,170,89.90199600002961
p01,2025_04_21_23_02_35_943999,171,90.3020181999891
p01,2025_04_21_23_02_35_943999,172,90.7520005000406
p01,2025_04_21_23_02_35_943999,173,91.15277990000322
p01,2025_04_21_23_02_35_943999,174,91.56988520000596
p01,2025_04_21_23_02_35_943999,175,92.0192733000149
p01,2025_04_21_23_02_35_943999,176,92.45387140003731
p01,2025_04_21_23_02_35_943999,177,92.87395380000817
p01,2025_04_21_23_02_35_943999,178,93.28711080003995
p01,2025_04_21_23_02_35_943999,179,93.73740400001407
p01,2025_04_21_23_02_35_943999,180,94.16968610003823
p01,2025_04_21_23_02_35_943999,181,94.58678290003445
p01,2025_04_21_23_02_35_943999,182,95.01989860000322
p01,2025_04_21_23_02_35_943999,183,95.45368939999025
p01,2025_04_21_23_02_35_943999,184,95.85256770002889
p01,2025_04_21_23_02_35_943999,185,96.2700451000128
p01,2025_04_21_23_02_35_943999,186,96.7370729999966
p01,2025_04_21_23_02_35_943999,187,97.15273680002429
p01,2025_04_21_23_02_35_943999,188,97.58635600004345
p01,2025_04_21_23_02_35_943999,189,98.03600640001241
p01,2025_04_21_23_02_35_943999,190,98.46948060003342
p01,2025_04_21_23_02_35_943999,191,98.88750310003525
p01,2025_04_21_23_02_35_943999,192,99.32004379999125
p01,2025_04_21_23_02_35_943999,193,99.77053450001404
p01,2025_04_21_23_02_35_943999,194,100.18709970003692
p01,2025_04_21_23_02_35_943999,195,100.65314180002315
p01,2025_04_21_23_02_35_943999,196,101.08648719999474
p01,2025_04_21_23_02_35_943999,197,101.46895070001483
p01,2025_04_21_23_02_35_943999,198,101.90389160002815
p01,2025_04_21_23_02_35_943999,199,102.38632799999323
p01,2025_04_21_23_02_35_943999,200,102.83647249999922
p01,2025_04_21_23_02_35_943999,201,103.20206999999937
p01,2025_04_21_23_02_35_943999,202,103.6856257999898
p01,2025_04_21_23_02_35_943999,203,104.1372757999925
p01,2025_04_21_23_02_35_943999,204,104.55328610003926
p01,2025_04_21_23_02_35_943999,205,105.01962249999633
p01,2025_04_21_23_02_35_943999,206,105.45284020004328
p01,2025_04_21_23_02_35_943999,207,105.86945019999985
p01,2025_04_21_23_02_35_943999,208,106.35336140001891
p01,2025_04_21_23_02_35_943999,209,106.78642020002007
p01,2025_04_21_23_02_35_943999,210,107.23514440003783
p01,2025_04_21_23_02_35_943999,211,107.67008890002035
p01,2025_04_21_23_02_35_943999,212,108.11888520000502
p01,2025_04_21_23_02_35_943999,213,108.55343060003361
p01,2025_04_21_23_02_35_943999,214,108.9870148000191
p01,2025_04_21_23_02_35_943999,215,109.4201793000102
p01,2025_04_21_23_02_35_943999,216,109.88698840001598
p01,2025_04_21_23_02_35_943999,217,110.2701742000063
p01,2025_04_21_23_02_35_943999,218,110.65207300003385
p01,2025_04_21_23_02_35_943999,219,111.10195999999996
p01,2025_04_21_23_02_35_943999,220,111.6033785000327
p01,2025_04_21_23_02_35_943999,221,112.03776979999384
p01,2025_04_21_23_02_35_943999,222,112.43712250003591
p01,2025_04_21_23_02_35_943999,223,112.86941700003808
p01,2025_04_21_23_02_35_943999,224,113.2699583999929
p01,2025_04_21_23_02_35_943999,225,113.70166980003705
p01,2025_04_21_23_02_35_943999,226,114.16945550002856
p01,2025_04_21_23_02_35_943999,227,114.63620460004313
p01,2025_04_21_23_02_35_943999,228,115.01973320002435
p01,2025_04_21_23_02_35_943999,229,115.38533110002754
p01,2025_04_21_23_02_35_943999,230,115.7693121000193
p01,2025_04_21_23_02_35_943999,231,116.25227440003073
p01,2025_04_21_23_02_35_943999,232,116.75159689999418
p01,2025_04_21_23_02_35_943999,233,117.16958570003044
p01,2025_04_21_23_02_35_943999,234,117.58600380003918
p01,2025_04_21_23_02_35_943999,235,117.97167230001651
p01,2025_04_21_23_02_35_943999,236,118.41919300000882
p01,2025_04_21_23_02_35_943999,237,118.88608580001164
p01,2025_04_21_23_02_35_943999,238,119.3191480000387
p01,2025_04_21_23_02_35_943999,239,119.73609379999107
p01,2025_04_21_23_02_35_943999,240,120.1526519000181
p01,2025_04_21_23_02_35_943999,241,120.60281509999186
p01,2025_04_21_23_02_35_943999,242,121.03596070001367
p01,2025_04_21_23_02_35_943999,243,121.45271959999809
p01,2025_04_21_23_02_35_943999,244,121.78571470000315
p01,2025_04_21_23_02_35_943999,245,122.13710610003909
p01,2025_04_21_23_02_35_943999,246,122.53552770003444
p01,2025_04_21_23_02_35_943999,247,122.98578330001328
p01,2025_04_21_23_02_35_943999,248,123.40314110001782
p01,2025_04_21_23_02_35_943999,249,123.83571280003525
p01,2025_04_21_23_02_35_943999,250,124.16904750000685
p01,2025_04_21_23_02_35_943999,251,124.58679480000865
p01,2025_04_21_23_02_35_943999,252,125.03675010002917
p01,2025_04_21_23_02_35_943999,253,125.5022292000358
p01,2025_04_21_23_02_35_943999,254,125.98621559998719
p01,2025_04_21_23_02_35_943999,255,126.40323850000277
p01,2025_04_21_23_02_35_943999,256,126.88765099999728
p01,2025_04_21_23_02_35_943999,257,127.33517900004517
p01,2025_04_21_23_02_35_943999,258,127.7031144000357
p01,2025_04_21_23_02_35_943999,259,128.06902759999502
p01,2025_04_21_23_02_35_943999,260,128.48591889999807
p01,2025_04_21_23_02_35_943999,261,128.9193555000238
p01,2025_04_21_23_02_35_943999,262,129.75491620000685
p01,2025_04_21_23_02_35_943999,263,130.13597740000114
p01,2025_04_21_23_02_35_943999,264,130.61957989999792
p01,2025_04_21_23_02_35_943999,265,131.0028130999999
p01,2025_04_21_23_02_35_943999,266,131.45288290001918
p01,2025_04_21_23_02_35_943999,267,131.8705106000416
p01,2025_04_21_23_02_35_943999,268,132.25304239999969
p01,2025_04_21_23_02_35_943999,269,132.70272030000342
p01,2025_04_21_23_02_35_943999,270,133.13682620000327
p01,2025_04_21_23_02_35_943999,271,133.56866819999414
p01,2025_04_21_23_02_35_943999,272,134.00201530003687
p01,2025_04_21_23_02_35_943999,273,134.4362017000094
p01,2025_04_21_23_02_35_943999,274,134.93670850002673
p01,2025_04_21_23_02_35_943999,275,135.38612770003965
p01,2025_04_21_23_02_35_943999,276,135.785823800019
p01,2025_04_21_23_02_35_943999,277,136.13619109999854
p01,2025_04_21_23_02_35_943999,278,136.61996400001226
p01,2025_04_21_23_02_35_943999,279,136.91977420001058
p01,2025_04_21_23_02_35_943999,280,137.3026691999985
p01,2025_04_21_23_02_35_943999,281,137.6532356000389
p01,2025_04_21_23_02_35_943999,282,138.06907279998995
p01,2025_04_21_23_02_35_943999,283,138.4858566999901
p01,2025_04_21_23_02_35_943999,284,138.98606660001678
p01,2025_04_21_23_02_35_943999,285,139.3690840000054
p01,2025_04_21_23_02_35_943999,286,139.76960739999777
p01,2025_04_21_23_02_35_943999,287,140.102929100045
p01,2025_04_21_23_02_35_943999,288,140.41891920001945
p01,2025_04_21_23_02_35_943999,289,140.96971999999369
p01,2025_04_21_23_02_35_943999,290,141.31931940000504
p01,2025_04_21_23_02_35_943999,291,141.77048420003848
p01,2025_04_21_23_02_35_943999,292,142.2194737000391
p01,2025_04_21_23_02_35_943999,293,142.63632009999128
p01,2025_04_21_23_02_35_943999,294,143.1196731000091
p01,2025_04_21_23_02_35_943999,295,143.5701352999895
p01,2025_04_21_23_02_35_943999,296,143.96992160001537
p01,2025_04_21_23_02_35_943999,297,144.406004199991
p01,2025_04_21_23_02_35_943999,298,144.7863088999875
p01,2025_04_21_23_02_35_943999,299,145.26955640001688
p01,2025_04_21_23_02_35_943999,300,145.33541260001948
p01,2025_04_21_23_02_35_943999,301,145.6355074000312
p01,2025_04_21_23_02_35_943999,302,146.03769120003562
p01,2025_04_21_23_02_35_943999,303,146.4693096000119
p01,2025_04_21_23_02_35_943999,304,146.86990190000506
p01,2025_04_21_23_02_35_943999,305,147.31939340004465
p01,2025_04_21_23_02_35_943999,306,147.77066850004485
p01,2025_04_21_23_02_35_943999,307,148.2208818999934
p01,2025_04_21_23_02_35_943999,308,148.636794799997
p01,2025_04_21_23_02_35_943999,309,149.12019580003107
p01,2025_04_21_23_02_35_943999,310,149.50332770001842
p01,2025_04_21_23_02_35_943999,311,149.9039052000153
p01,2025_04_21_23_02_35_943999,312,151.1035806
p01,2025_04_21_23_02_35_943999,313,151.53700730000855
p01,2025_04_21_23_02_35_943999,314,151.9864981000428
p01,2025_04_21_23_02_35_943999,315,152.3864862000337
p01,2025_04_21_23_02_35_943999,316,152.85356640000828
p01,2025_04_21_23_02_35_943999,317,153.23533450003015
p01,2025_04_21_23_02_35_943999,318,153.63640469999518
p01,2025_04_21_23_02_35_943999,319,154.05447189998813
p01,2025_04_21_23_02_35_943999,320,154.5198772000149
p01,2025_04_21_23_02_35_943999,321,154.92005519999657
p01,2025_04_21_23_02_35_943999,322,155.32008989999304
p01,2025_04_21_23_02_35_943999,323,155.7210410000407
p01,2025_04_21_23_02_35_943999,324,156.12026719999267
p01,2025_04_21_23_02_35_943999,325,156.53590020001866
p01,2025_04_21_23_02_35_943999,326,156.9697774000233
p01,2025_04_21_23_02_35_943999,327,157.40307150001172
p01,2025_04_21_23_02_35_943999,328,157.81894820003072
p01,2025_04_21_23_02_35_943999,329,158.23610270000063
p01,2025_04_21_23_02_35_943999,330,158.6700634000008
p01,2025_04_21_23_02_35_943999,331,159.10229900002014
p01,2025_04_21_23_02_35_943999,332,159.57026790000964
p01,2025_04_21_23_02_35_943999,333,160.07019390002824
p01,2025_04_21_23_02_35_943999,334,160.4861615000409
p01,2025_04_21_23_02_35_943999,335,160.9031546000042
p01,2025_04_21_23_02_35_943999,336,161.33649160002824
p01,2025_04_21_23_02_35_943999,337,161.76920510001946
p01,2025_04_21_23_02_35_943999,338,162.17024380003568
p01,2025_04_21_23_02_35_943999,339,162.61968800000614
p01,2025_04_21_23_02_35_943999,340,163.08710250002332
p01,2025_04_21_23_02_35_943999,341,163.50287140003638
p01,2025_04_21_23_02_35_943999,342,163.9371453000349
p01,2025_04_21_23_02_35_943999,343,164.3694417999941
p01,2025_04_21_23_02_35_943999,344,164.76921810000204
p01,2025_04_21_23_02_35_943999,345,165.1864338000305
p01,2025_04_21_23_02_35_943999,346,165.58562740002526
p01,2025_04_21_23_02_35_943999,347,165.95292000001064
p01,2025_04_21_23_02_35_943999,348,166.35298640001565
p01,2025_04_21_23_02_35_943999,349,166.8195645000087
p01,2025_04_21_23_02_35_943999,350,167.25297180004418
p01,2025_04_21_23_02_35_943999,351,167.72053819999564
p01,2025_04_21_23_02_35_943999,352,168.13659010000993
p01,2025_04_21_23_02_35_943999,353,168.60320080001839
p01,2025_04_21_23_02_35_943999,354,169.10361520003062
p01,2025_04_21_23_02_35_943999,355,169.518901500036
p01,2025_04_21_23_02_35_943999,356,169.93574410001747
p01,2025_04_21_23_02_35_943999,357,170.3881063000299
p01,2025_04_21_23_02_35_943999,358,170.83593820000533
p01,2025_04_21_23_02_35_943999,359,171.26860880001914
p01,2025_04_21_23_02_35_943999,360,171.72168100002455
p01,2025_04_21_23_02_35_943999,361,172.1867251000367
p01,2025_04_21_23_02_35_943999,362,172.61975880002137
p01,2025_04_21_23_02_35_943999,363,173.03569530003006
p01,2025_04_21_23_02_35_943999,364,173.4691867000074
p01,2025_04_21_23_02_35_943999,365,173.9528836000245
p01,2025_04_21_23_02_35_943999,366,174.37027400004445
p01,2025_04_21_23_02_35_943999,367,174.78653360001044
p01,2025_04_21_23_02_35_943999,368,175.20288759999676
p01,2025_04_21_23_02_35_943999,369,175.55333240004256
p01,2025_04_21_23_02_35_943999,370,175.98622680001426
p01,2025_04_21_23_02_35_943999,371,176.65289540000958
p01,2025_04_21_23_02_35_943999,372,176.98701670003356
p01,2025_04_21_23_02_35_943999,373,177.4540796999936
p01,2025_04_21_23_02_35_943999,374,177.86965670000063
p01,2025_04_21_23_02_35_943999,375,178.2374942000024
p01,2025_04_21_23_02_35_943999,376,178.7022924000048
p01,2025_04_21_23_02_35_943999,377,179.13526690000435
p01,2025_04_21_23_02_35_943999,378,179.58782300003804
p01,2025_04_21_23_02_35_943999,379,180.05242790002376
p01,2025_04_21_23_02_35_943999,380,180.46956430003047
p01,2025_04_21_23_02_35_943999,381,180.88760370004456
p01,2025_04_21_23_02_35_943999,382,181.3527656000224
p01,2025_04_21_23_02_35_943999,383,181.7869509999873
p01,2025_04_21_23_02_35_943999,384,182.15291130001424
p01,2025_04_21_23_02_35_943999,385,182.58601420000196
p01,2025_04_21_23_02_35_943999,386,183.05223289999412
p01,2025_04_21_23_02_35_943999,387,183.53601440001512
p01,2025_04_21_23_02_35_943999,388,183.93620830000145
p01,2025_04_21_23_02_35_943999,389,184.35269329999574
p01,2025_04_21_23_02_35_943999,390,184.76990260003367
p01,2025_04_21_23_02_35_943999,391,185.2188442000188
p01,2025_04_21_23_02_35_943999,392,185.63649770000484
p01,2025_04_21_23_02_35_943999,393,186.13669800001662
p01,2025_04_21_23_02_35_943999,394,186.61927500000456
p01,2025_04_21_23_02_35_943999,395,186.95317069999874
p01,2025_04_21_23_02_35_943999,396,187.40384650003398
p01,2025_04_21_23_02_35_943999,397,187.8864078000188
p01,2025_04_21_23_02_35_943999,398,188.32010210002773
p01,2025_04_21_23_02_35_943999,399,188.7364171000081
p01,2025_04_21_23_02_35_943999,400,189.20240800001193
p01,2025_04_21_23_02_35_943999,401,189.6703819000395
p01,2025_04_21_23_02_35_943999,402,190.11950580001576
p01,2025_04_21_23_02_35_943999,403,190.55239070003154
p01,2025_04_21_23_02_35_943999,404,190.98667370004114
p01,2025_04_21_23_02_35_943999,405,191.41957660001935
p01,2025_04_21_23_02_35_943999,406,191.88673329999438
p01,2025_04_21_23_02_35_943999,407,192.31887230003485
p01,2025_04_21_23_02_35_943999,408,192.7370303000207
p01,2025_04_21_23_02_35_943999,409,193.17032850004034
p01,2025_04_21_23_02_35_943999,410,193.61921570001869
p01,2025_04_21_23_02_35_943999,411,194.0364869000041
p01,2025_04_21_23_02_35_943999,412,194.47013450000668
p01,2025_04_21_23_02_35_943999,413,194.8862924000132
p01,2025_04_21_23_02_35_943999,414,195.33607369998936
p01,2025_04_21_23_02_35_943999,415,195.7533562000026
p01,2025_04_21_23_02_35_943999,416,196.18654240004253
p01,2025_04_21_23_02_35_943999,417,196.5856048000278
p01,2025_04_21_23_02_35_943999,418,197.00647840002785
p01,2025_04_21_23_02_35_943999,419,197.4695451000007
p01,2025_04_21_23_02_35_943999,420,197.90323520003585
p01,2025_04_21_23_02_35_943999,421,198.31941250001546
p01,2025_04_21_23_02_35_943999,422,198.77123220002977
p01,2025_04_21_23_02_35_943999,423,199.21940480003832
p01,2025_04_21_23_02_35_943999,424,199.63553319999482
p01,2025_04_21_23_02_35_943999,425,200.0862917000195
p01,2025_04_21_23_02_35_943999,426,200.50345800002106
p01,2025_04_21_23_02_35_943999,427,200.95338740001898
p01,2025_04_21_23_02_35_943999,428,201.31955140002538
p01,2025_04_21_23_02_35_943999,429,201.7860913000186
p01,2025_04_21_23_02_35_943999,430,202.21977750002407
p01,2025_04_21_23_02_35_943999,431,202.60311210004147
p01,2025_04_21_23_02_35_943999,432,203.03708080004435
p01,2025_04_21_23_02_35_943999,433,203.45285920001334
p01,2025_04_21_23_02_35_943999,434,203.87020880001364
p01,2025_04_21_23_02_35_943999,435,204.28665379999438
p01,2025_04_21_23_02_35_943999,436,204.7031389999902
p01,2025_04_21_23_02_35_943999,437,205.11956220003776
p01,2025_04_21_23_02_35_943999,438,205.5190146000241
p01,2025_04_21_23_02_35_943999,439,205.9526346999919
p01,2025_04_21_23_02_35_943999,440,206.38649629999418
p01,2025_04_21_23_02_35_943999,441,206.85327280004276
p01,2025_04_21_23_02_35_943999,442,207.2863058000221
p01,2025_04_21_23_02_35_943999,443,207.73691939999117
p01,2025_04_21_23_02_35_943999,444,208.1363643000368
p01,2025_04_21_23_02_35_943999,445,208.56897469999967
p01,2025_04_21_23_02_35_943999,446,208.98782320000464
p01,2025_04_21_23_02_35_943999,447,209.40441499999724
p01,2025_04_21_23_02_35_943999,448,209.85408110002754
p01,2025_04_21_23_02_35_943999,449,210.26974359998712
p01,2025_04_21_23_02_35_943999,450,210.70237690000795
p01,2025_04_21_23_02_35_943999,451,211.15326769999228
p01,2025_04_21_23_02_35_943999,452,211.56985650002025
p01,2025_04_21_23_02_35_943999,453,211.9866572000319
p01,2025_04_21_23_02_35_943999,454,212.40361840004334
p01,2025_04_21_23_02_35_943999,455,212.83603930001846
p01,2025_04_21_23_02_35_943999,456,213.2699307000148
p01,2025_04_21_23_02_35_943999,457,213.7190234999871
p01,2025_04_21_23_02_35_943999,458,214.13729220000096
p01,2025_04_21_23_02_35_943999,459,214.5530759000103
p01,2025_04_21_23_02_35_943999,460,214.98655600001803
p01,2025_04_21_23_02_35_943999,461,215.41986980004003
p01,2025_04_21_23_02_35_943999,462,215.83686590002617
p01,2025_04_21_23_02_35_943999,463,216.25230560003547
p01,2025_04_21_23_02_35_943999,464,216.7195691000088
p01,2025_04_21_23_02_35_943999,465,217.15232059999835
p01,2025_04_21_23_02_35_943999,466,217.5698907999904
p01,2025_04_21_23_02_35_943999,467,218.00259360001655
p01,2025_04_21_23_02_35_943999,468,218.40234390000114
p01,2025_04_21_23_02_35_943999,469,218.85295070003485
p01,2025_04_21_23_02_35_943999,470,219.26906910003163
p01,2025_04_21_23_02_35_943999,471,219.66909390001092
p01,2025_04_21_23_02_35_943999,472,220.13617430004524
p01,2025_04_21_23_02_35_943999,473,220.53774530004011
p01,2025_04_21_23_02_35_943999,474,220.92020670004422
p01,2025_04_21_23_02_35_943999,475,221.33634750003694
p01,2025_04_21_23_02_35_943999,476,221.78617000003578
p01,2025_04_21_23_02_35_943999,477,222.23694840003736
p01,2025_04_21_23_02_35_943999,478,222.68647580000106
p01,2025_04_21_23_02_35_943999,479,223.1034742000047
p01,2025_04_21_23_02_35_943999,480,223.55311070004245
p01,2025_04_21_23_02_35_943999,481,224.00246789999073
